No,Language,Class,Subject,Title,YoutubeLink,Description,DriveLink,next,,,,,
1405,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 5 (भाग 5) - Types of Adjectives,https://www.youtube.com/watch?v=Mw7RDix7Y3w&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc&index=6,"This video explains the five types of adjectives, namely, qualitative, quantitative, numeral, demonstrative and interrogative with the sub-types. All the types are discussed in details with illustrative examples. Some common greetings are discussed as a part of this lectures' ""miscellaneous things"". The video ends with solutions to the questions asked in the previous video.",http://bit.ly/2n2bw1C,1,,,,,
1406,Learn English,Misc,English,Learn English (अंग्रेजीसीखें) - Part 6 (भाग 6),https://www.youtube.com/watch?v=ltXqVOnCmHE,"This video explains the three degrees of comparison, namely positive, comparative and superlative. Methods of converting the positive degree to comparative and superlative are explained. Some common colors are covered in the ""Miscellaneous"" section of this video.",http://bit.ly/2F6qSZm,1,,,,,
1407,Learn English,Misc,English,Learn English (अंग्रेजीसीखें) - Part 7 (भाग 7) - Articles,https://www.youtube.com/watch?v=6-jqtV7xec0&feature=push-u-sub&attr_tag=Ira_SsmgWp-Zdswk-6,"This video explains about articles, their two types - definite and indefinite, and also when to use them and how. The miscellaneous section in this video covers cardinals and ordinals.",http://bit.ly/2F6Hf8e,2,,,,,
1408,,,,,,,,,,,,,
1409,,,,,,,,,,,,,
1410,,,,,,,,,,,,,
1411,,,,,,,,,,,,,
1412,,,,,,,,,,,,,
1413,,,,,,,,,,,,,
1414,,,,,,,,,,,,,
1415,,,,,,,,,,,,,
1416,,,,,,,,,,,,,
1417,,,,,,,,,,,,,
1418,,,,,,,,,,,,,
1419,,,,,,,,,,,,,
1420,,,,,,,,,,,,,
1421,,,,,,,,,,,,,
1422,,,,,,,,,,,,,
1423,,,,,,,,,,,,,
1424,,,,,,,,,,,,,
1425,,,,,,,,,,,,,
1426,,,,,,,,,,,,,
1427,,,,,,,,,,,,,
1428,,,,,,,,,,,,,
1429,,,,,,,,,,,,,
1430,,,,,,,,,,,,,
1431,,,,,,,,,,,,,
1432,,,,,,,,,,,,,
1433,,,,,,,,,,,,,
1434,,,,,,,,,,,,,
1435,,,,,,,,,,,,,
1436,,,,,,,,,,,,,
1437,,,,,,,,,,,,,
1438,,,,,,,,,,,,,
1439,,,,,,,,,,,,,
1440,,,,,,,,,,,,,
1441,,,,,,,,,,,,,
1442,,,,,,,,,,,,,
1443,,,,,,,,,,,,,
1444,,,,,,,,,,,,,
1445,,,,,,,,,,,,,
1446,,,,,,,,,,,,,
1447,,,,,,,,,,,,,
1448,,,,,,,,,,,,,
1449,,,,,,,,,,,,,
1450,,,,,,,,,,,,,
1451,,,,,,,,,,,,,
1452,,,,,,,,,,,,,
1453,,,,,,,,,,,,,
1454,,,,,,,,,,,,,
1455,,,,,,,,,,,,,
1456,,,,,,,,,,,,,
1457,,,,,,,,,,,,,
1458,,,,,,,,,,,,,
1459,,,,,,,,,,,,,
1460,Malayalam,10,Maths,വൃത്തം (Circles) - ഭാഗം൧ (Part 1),https://www.youtube.com/watch?v=69TIPQr8wfI,"Learn about properties of angles, lines and triangles inscribed in a circle, along with a descriptive derivation of these properties.",http://bit.ly/2lyGKKM,0,,,,,
1461,Malayalam,10,Maths,വൃത്തം (Circles) - ഭാഗം൨ (Part 2),https://www.youtube.com/watch?v=vFtOp-ez-Qw&feature=push-u-sub&attr_tag=KMC-1_mJKygfeuk3-6,Learn about the relationship between angles subtended at the center and at the edge of a circle along-with its derivation.,http://bit.ly/2lvDYa9,1,,,,,
1462,Malayalam,10,Maths,വൃത്തം (Circles) - ഭാഗം൩ (Part 3),https://www.youtube.com/watch?v=aZFg-mR__DU&feature=push-u-sub&attr_tag=zU1tdN-GPd20-8wK-6,"Learn about a few theorems on lengths of sides and arcs when figures are inscribed in a circle, along-with their proofs.",https://bit.ly/2E8HBsR,2,,,,,
1463,Malayalam,10,Maths,സ്പർശരേഖ (Tangents),https://www.youtube.com/watch?v=OUmYwGJ076w&feature=push-u-sub&attr_tag=5LIyBZkNhvIRwfEJ-6,"Learn what are tangents to a curve. the properties of tangents to a circle, how to construct tangents to a circle from a given point, as well as about incentres an incircles of a triangle.",http://bit.ly/2Hm62Gf,2,,,,,
1464,Malayalam,10,Science,വൈദ്യുതപ്രവാഹത്തിന്റെതാപ ഫലങ്ങള് (Thermal Effects of Electric Current) - Class 10 - Malayalam,https://www.youtube.com/watch?v=QTocZCHUzBQ&index=1&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW,"The video begins with motivation for the topic, citing examples from real life where thermal effects of electric current are used to do useful things. The thermal effects of electric current are then formally and briefly discussed. Joule's law is introduced with details of the experiments that led to the law. The equations for Joule's law have been discussed in this video.",http://bit.ly/2nhtvkR,3,,,,,
1465,Malayalam,10,Science,വൈദ്യുതപ്രവാഹത്തിന്റെരാസഫലങ്ങൾ(Chemical Effects of Electric Current) - Class 10 - Malayalam,https://www.youtube.com/watch?v=DT2FrinP6Qc&index=2&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW,"This video discusses the commonly sighted and commercially important phenomenon like electrolysis, displacement of a metal from its salt solution, electroplating etc. Theory for these phenomenon has been deeply covered in this video.",http://bit.ly/2mlbaiO,3,,,,,
1466,Malayalam,10,Science,A.C.ജനറേറ്റര്‍ (A.C. Generator) - Class 10 Science - Malayalam,https://www.youtube.com/watch?v=3mo6E4IZEBU&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW&index=3,This video explains the process of generating alternating current with proper graphs and illustrations.,http://bit.ly/2mU6Xpm,3,,,,,
1467,Malayalam,10,Science,വൈദ്യുത ശക്തി(Electric Power) - Class 10 Science - Malayalam,https://www.youtube.com/watch?v=vNvEow3d-Lc&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW&index=4,This video explains the concept of power. It then explains safety fuses and also electric light sources.,http://bit.ly/2mDCc5S,3,,,,,
1468,Malayalam,10,Science,വൈദ്യുതകാന്തികപ്രേരണം(Electromagnetic Induction) - Class 10 Science - Malayalam,https://www.youtube.com/watch?v=BbRkRAlQN9k&index=5&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW,This video explains Electromagnetic Induction and its applications. The science behind this phenomenon is explained and graphical representations are used for better understanding.,http://bit.ly/2lUJ4i6,3,,,,,
1469,Malayalam,10,Science,വൈദ്യുതപവർഉല്പാദനവും വിതരണവും(Electric Power Generation and Distribution) - Malayam,https://www.youtube.com/watch?v=iz-iDe9VGJM,"In this video, the generation of power and its transmission to the households is explained. Three phase networks, series parallel connections etc. are explained. Certain daily appliances and their pin configurations are explained. The video ends with the energy unit (kWh) and its calculation.",http://bit.ly/2EpBj9v,3,,,,,
1470,Malayalam,10,Science,ആസിഡ് ആന്‍ഡ്‌ ആൽകലി (Acid and Alkali) - Part 1 - Class 10 - Malayalam,https://www.youtube.com/watch?v=Y1KmZRda1pI&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW&index=6,"This video begins with an introduction to acids encountered in daily life. Indicators are then discussed, with focus on litmus and phenolphthalein. The common acids, like hydrochloric acid, sulphuric acid etc. are discussed. Similarly, common bases like sodium hydroxide, magnesium hydroxide etc.are discussed. The utility of magnesium hydroxide as an antacid is explained. The video ends with information of acids found in products used daily, like lemon, curd etc.",http://bit.ly/2lUGOaU,0,,,,,
1471,Malayalam,10,Science,ആസിഡുകൾ & ആൽക്കലി (Acids and Alkali) - Part 2 - Class 10 - Malayalam,https://www.youtube.com/watch?v=2-c17mn5RDg&index=7&list=PLFBHsqw1knQfp-9tTYBd-VlEZODlevVnW,"This video covers acids and bases in detail. Indicators, pH scale, salts etc. are covered in detail. Ionic equations are also explained.",http://bit.ly/2nnrJM1,2,,,,,
1472,Malayalam,10,Science,ഊർജ പരിപാലനം - ഭാഗം 1(Energy Conservation - Part 1),https://www.youtube.com/watch?v=bgKVbhrsem8,"This video discusses combustion and various fossil fuels like coal, CNG, LPG etc. The process of formation of fossil fuels is explained, and the concept of fuel efficiency is discussed. Later on, biomass and biogas are discussed.",http://bit.ly/2C7piUA,0,,,,,
1473,,,,,,,,,,,,,
1474,,,,,,,,,,,,,
1475,,,,,,,,,,,,,
1476,,,,,,,,,,,,,
1477,,,,,,,,,,,,,
1478,,,,,,,,,,,,,
1479,,,,,,,,,,,,,
1480,,,,,,,,,,,,,
1481,,,,,,,,,,,,,
1482,,,,,,,,,,,,,
1483,,,,,,,,,,,,,
1484,,,,,,,,,,,,,
1485,,,,,,,,,,,,,
1486,,,,,,,,,,,,,
1487,,,,,,,,,,,,,
1488,,,,,,,,,,,,,
1489,,,,,,,,,,,,,
1490,,,,,,,,,,,,,
1491,,,,,,,,,,,,,
1492,,,,,,,,,,,,,
1493,,,,,,,,,,,,,
1494,,,,,,,,,,,,,
1495,,,,,,,,,,,,,
1496,,,,,,,,,,,,,
1497,,,,,,,,,,,,,
1498,,,,,,,,,,,,,
1499,,,,,,,,,,,,,
1500,,,,,,,,,,,,,
1501,,,,,,,,,,,,,
1502,,,,,,,,,,,,,
1503,,,,,,,,,,,,,
1504,,,,,,,,,,,,,
1505,,,,,,,,,,,,,
1506,,,,,,,,,,,,,
1507,,,,,,,,,,,,,
1508,,,,,,,,,,,,,
1509,,,,,,,,,,,,,
1510,,,,,,,,,,,,,
1511,,,,,,,,,,,,,
1512,,,,,,,,,,,,,
1513,,,,,,,,,,,,,
1514,,,,,,,,,,,,,
1515,,,,,,,,,,,,,
1516,,,,,,,,,,,,,
1517,,,,,,,,,,,,,
1518,,,,,,,,,,,,,
1519,,,,,,,,,,,,,
1520,,,,,,,,,,,,,
1521,,,,,,,,,,,,,
1522,,,,,,,,,,,,,
1523,,,,,,,,,,,,,
1524,,,,,,,,,,,,,
1525,,,,,,,,,,,,,
1526,,,,,,,,,,,,,
1527,,,,,,,,,,,,,
1528,,,,,,,,,,,,,
1529,,,,,,,,,,,,,
1530,,,,,,,,,,,,,
1531,,,,,,,,,,,,,
1532,,,,,,,,,,,,,
1533,,,,,,,,,,,,,
1534,,,,,,,,,,,,,
1535,,,,,,,,,,,,,
1536,,,,,,,,,,,,,
1537,,,,,,,,,,,,,
1538,,,,,,,,,,,,,
1539,,,,,,,,,,,,,
1540,,,,,,,,,,,,,
1541,,,,,,,,,,,,,
1542,,,,,,,,,,,,,
1543,,,,,,,,,,,,,
1544,,,,,,,,,,,,,
1545,,,,,,,,,,,,,
1546,,,,,,,,,,,,,
1547,,,,,,,,,,,,,
1548,,,,,,,,,,,,,
1549,,,,,,,,,,,,,
1550,,,,,,,,,,,,,
1551,,,,,,,,,,,,,
1552,,,,,,,,,,,,,
1553,,,,,,,,,,,,,
1554,,,,,,,,,,,,,
1555,,,,,,,,,,,,,
1556,,,,,,,,,,,,,
1557,,,,,,,,,,,,,
1558,,,,,,,,,,,,,
1559,,,,,,,,,,,,,
1560,Marathi,10,Science,धातू आणि अ-धातू  (Metals and Non-metals) - इयत्ता10 वी विज्ञान (Class 10 Science),https://www.youtube.com/watch?v=tIhNxcoC2Rk&t=2s&index=1&list=PLFBHsqw1knQf4Dc8xSLXvtN_MqMBxn31m,This video is the first part in the lecture series on Metals and Non-Metals for Class X in Marathi.,http://bit.ly/2mDIwKR,3,Part 1,,,,
1561,,,,,,,,,,,,,
1562,,,,,,,,,,,,,
1563,,,,,,,,,,,,,
1564,,,,,,,,,,,,,
1565,Marathi,10,Science,जादू: रासायनिकअभिक्रियांची (Magic of Chemical Reactions) - इयत्ता 10 वी विज्ञान (Class 10 Science),https://www.youtube.com/watch?v=eyeMaj96-lo&list=PLFBHsqw1knQf4Dc8xSLXvtN_MqMBxn31m&index=2,This video begins with a comparison between physical and chemical changes. The need for representing reactions using concise equations and the balancing of chemical equations is then explained. The different types of reactions are then explained. Rancidity in oil is finally taken up and methods to avoid it are explained.,http://bit.ly/2mU8dZx,3,,,,,
1566,Marathi,10,Science,रसायन आम्ल आम्लारीचे(Acid Base Reactions) - भाग १ - इयत्ता 10 वी विज्ञान(Class 10 Science),https://www.youtube.com/watch?v=B1oPHrRrbes&list=PLFBHsqw1knQf4Dc8xSLXvtN_MqMBxn31m&index=3,"This video begins with a discussion on indicators.. Later on, the pH scale is explained. This is followed by a discussion on the importance of acids and bases in our body and surroundings. Later on, reactions of acids with metals, metal oxides, metal carbonates and bases. Ionization is then explained and the neutralization reaction is thus explored in greater depth.",http://bit.ly/2mlsBjc,0,,,,,
1567,Marathi,10,Science,रसायन आम्ल आम्लारीचे(Acid Base Reactions) - भाग २ - इयत्ता 10 वी विज्ञान(Class 10 Science),https://www.youtube.com/watch?v=s7rLmY0ep-Y&index=4&list=PLFBHsqw1knQf4Dc8xSLXvtN_MqMBxn31m,"This video covers some common salts that have a great utility in our daily lives. Common salt (NaCl), Sodium bicarbonate (baking soda), sodium carbonate, bleaching powder, etc. are covered. The process of saponification, or soap formation, is covered at the end.",http://bit.ly/2mUdj8v,2,,,,,
1568,Marathi,10,Science,सर्व काही विद्युत चुंबकाविषयी(Magnetic Effects of Electric Current): भाग 1,https://www.youtube.com/watch?v=eFN237pkIJA,"This video explains various concepts like magnetic field lines and their properties, field generated by a solenoid, field generated by a current carrying wire, Right Hand Thumb Rule and Fleming's Left Hand Rule.",http://bit.ly/2GfD89l,0,,,,,
1569,Marathi,10,Science,अद्भुत जग कार्बनी संयुगा(Carbon and its Compounds) - भाग १/३,https://www.youtube.com/watch?v=kQIYFU_nr7E,"Learn about saturated and unsaturated hydrocarbons, double and triple bonds, catenation, allotropes of carbon like graphite,diamond etc., their uses, branched hydrocarbons and finally benzene, in this video.",http://bit.ly/2oaZRvT,0,Part 1,,,,
1570,Marathi,10,Science,अद्भुत जग कार्बनी संयुगा(Carbon and its Compounds) - भाग २/३,https://www.youtube.com/watch?v=npQKypz2K2Q,"Learn about nomenclature of various carbon compounds like alkanes, alkenes and alkynes with functional groups like hallides, hydroxyl, ketone and aldehyde. Also learn about homologous organic compounds.",http://bit.ly/2GkzkUq,2,Part 2,,,,
1571,,,,,,,,,,,,,
1572,,,,,,,,,,,,,
1573,,,,,,,,,,,,,
1574,,,,,,,,,,,,,
1575,,,,,,,,,,,,,
1576,,,,,,,,,,,,,
1577,,,,,,,,,,,,,
1578,,,,,,,,,,,,,
1579,,,,,,,,,,,,,
1580,,,,,,,,,,,,,
1581,,,,,,,,,,,,,
1582,,,,,,,,,,,,,
1583,,,,,,,,,,,,,
1584,,,,,,,,,,,,,
1585,,,,,,,,,,,,,
1586,,,,,,,,,,,,,
1587,,,,,,,,,,,,,
1588,,,,,,,,,,,,,
1589,,,,,,,,,,,,,
1590,,,,,,,,,,,,,
1591,,,,,,,,,,,,,
1592,,,,,,,,,,,,,
1593,,,,,,,,,,,,,
1594,,,,,,,,,,,,,
1595,,,,,,,,,,,,,
1596,,,,,,,,,,,,,
1597,,,,,,,,,,,,,
1598,,,,,,,,,,,,,
1599,,,,,,,,,,,,,
1600,,,,,,,,,,,,,
1601,,,,,,,,,,,,,
1602,,,,,,,,,,,,,
1603,,,,,,,,,,,,,
1604,,,,,,,,,,,,,
1605,,,,,,,,,,,,,
1606,,,,,,,,,,,,,
1607,,,,,,,,,,,,,
1608,,,,,,,,,,,,,
1609,,,,,,,,,,,,,
1610,,,,,,,,,,,,,
1611,,,,,,,,,,,,,
1612,,,,,,,,,,,,,
1613,,,,,,,,,,,,,
1614,,,,,,,,,,,,,
1615,,,,,,,,,,,,,
1616,,,,,,,,,,,,,
1617,,,,,,,,,,,,,
1618,,,,,,,,,,,,,
1619,,,,,,,,,,,,,
1620,,,,,,,,,,,,,
1621,,,,,,,,,,,,,
1622,,,,,,,,,,,,,
1623,,,,,,,,,,,,,
1624,,,,,,,,,,,,,
1625,,,,,,,,,,,,,
1626,,,,,,,,,,,,,
1627,,,,,,,,,,,,,
1628,,,,,,,,,,,,,
1629,,,,,,,,,,,,,
1630,,,,,,,,,,,,,
1631,,,,,,,,,,,,,
1632,,,,,,,,,,,,,
1633,,,,,,,,,,,,,
1634,,,,,,,,,,,,,
1635,,,,,,,,,,,,,
1636,,,,,,,,,,,,,
1637,,,,,,,,,,,,,
1638,,,,,,,,,,,,,
1639,,,,,,,,,,,,,
1640,,,,,,,,,,,,,
1641,,,,,,,,,,,,,
1642,,,,,,,,,,,,,
1643,,,,,,,,,,,,,
1644,,,,,,,,,,,,,
1645,,,,,,,,,,,,,
1646,,,,,,,,,,,,,
1647,,,,,,,,,,,,,
1648,,,,,,,,,,,,,
1649,,,,,,,,,,,,,
1650,,,,,,,,,,,,,
1651,,,,,,,,,,,,,
1652,,,,,,,,,,,,,
1653,,,,,,,,,,,,,
1654,,,,,,,,,,,,,
1655,,,,,,,,,,,,,
1656,,,,,,,,,,,,,
1657,,,,,,,,,,,,,
1658,,,,,,,,,,,,,
1659,,,,,,,,,,,,,
1660,Marathi,9,Science,ओढ : पृथ्वीची: भाग १ (The Pull of the Earth: Part 1),https://www.youtube.com/watch?v=BL2kfSnYlaw,"Learn what is gravity, Newton's law of gravitation, Earth's gravitation force and acceleration and how this causes high and low tides.",http://bit.ly/2o3ySmx,0,,,,,
1661,Marathi,9,Science,ओढ : पृथ्वीची: भाग २ (The Pull of the Earth: Part 2),https://www.youtube.com/watch?v=h8XScZcaDx4&feature=push-u-sub&attr_tag=K_0M2KqHCKtdeWaz-6,"Get to know what is the value of g, and how it varies with height and depth from the surface of the earth, as well as due to the uneven shape of the earth. Also learn about mass, weight and free fall.",http://bit.ly/2o8ZuBS,2,,,,,
1662,Marathi,9,Science,"आम्ल, आम्लारी व क्षार : भाग १ (Acid, Bases and Salt : Part 1) - Class 9 Science - Marathi",https://www.youtube.com/watch?v=AltlwZ_v_b4,"Learn the classification of Acid, Bases and Salt. Know what is the pH of a solution and many more!",https://drive.google.com/open?id=1wylXJXuzmPN7jWEpdvEIUMft4fXV12wt,,,,,,
1663,,,,,,,,,,,,,
1664,,,,,,,,,,,,,
1665,,,,,,,,,,,,,
1666,,,,,,,,,,,,,
1667,,,,,,,,,,,,,
1668,,,,,,,,,,,,,
1669,,,,,,,,,,,,,
1670,,,,,,,,,,,,,
1671,,,,,,,,,,,,,
1672,,,,,,,,,,,,,
1673,,,,,,,,,,,,,
1674,,,,,,,,,,,,,
1675,,,,,,,,,,,,,
1676,,,,,,,,,,,,,
1677,,,,,,,,,,,,,
1678,,,,,,,,,,,,,
1679,,,,,,,,,,,,,
1680,,,,,,,,,,,,,
1681,,,,,,,,,,,,,
1682,,,,,,,,,,,,,
1683,,,,,,,,,,,,,
1684,,,,,,,,,,,,,
1685,,,,,,,,,,,,,
1686,,,,,,,,,,,,,
1687,,,,,,,,,,,,,
1688,,,,,,,,,,,,,
1689,,,,,,,,,,,,,
1690,,,,,,,,,,,,,
1691,,,,,,,,,,,,,
1692,,,,,,,,,,,,,
1693,,,,,,,,,,,,,
1694,,,,,,,,,,,,,
1695,,,,,,,,,,,,,
1696,,,,,,,,,,,,,
1697,,,,,,,,,,,,,
1698,,,,,,,,,,,,,
1699,,,,,,,,,,,,,
1700,,,,,,,,,,,,,
1701,,,,,,,,,,,,,
1702,,,,,,,,,,,,,
1703,,,,,,,,,,,,,
1704,,,,,,,,,,,,,
1705,,,,,,,,,,,,,
1706,,,,,,,,,,,,,
1707,,,,,,,,,,,,,
1708,,,,,,,,,,,,,
1709,,,,,,,,,,,,,
1710,,,,,,,,,,,,,
1711,,,,,,,,,,,,,
1712,,,,,,,,,,,,,
1713,,,,,,,,,,,,,
1714,,,,,,,,,,,,,
1715,,,,,,,,,,,,,
1716,,,,,,,,,,,,,
1717,,,,,,,,,,,,,
1718,,,,,,,,,,,,,
1719,,,,,,,,,,,,,
1720,,,,,,,,,,,,,
1721,,,,,,,,,,,,,
1722,,,,,,,,,,,,,
1723,,,,,,,,,,,,,
1724,,,,,,,,,,,,,
1725,,,,,,,,,,,,,
1726,,,,,,,,,,,,,
1727,,,,,,,,,,,,,
1728,,,,,,,,,,,,,
1729,,,,,,,,,,,,,
1730,,,,,,,,,,,,,
1731,,,,,,,,,,,,,
1732,,,,,,,,,,,,,
1733,,,,,,,,,,,,,
1734,,,,,,,,,,,,,
1735,,,,,,,,,,,,,
1736,,,,,,,,,,,,,
1737,,,,,,,,,,,,,
1738,,,,,,,,,,,,,
1739,,,,,,,,,,,,,
1740,,,,,,,,,,,,,
1741,,,,,,,,,,,,,
1742,,,,,,,,,,,,,
1743,,,,,,,,,,,,,
1744,,,,,,,,,,,,,
1745,,,,,,,,,,,,,
1746,,,,,,,,,,,,,
1747,,,,,,,,,,,,,
1748,,,,,,,,,,,,,
1749,,,,,,,,,,,,,
1750,,,,,,,,,,,,,
1751,,,,,,,,,,,,,
1752,,,,,,,,,,,,,
1753,,,,,,,,,,,,,
1754,,,,,,,,,,,,,
1755,,,,,,,,,,,,,
1756,,,,,,,,,,,,,
1757,,,,,,,,,,,,,
1758,,,,,,,,,,,,,
1759,,,,,,,,,,,,,
1760,Marathi,8,Maths,वर्ग आणि वर्गमूळ (Squares and Square Roots),https://www.youtube.com/watch?v=UlLre_tFbHU&feature=push-u-sub&attr_tag=vUQrmlGUfFQLo4_I-6,Learn how to find the square root of whole numbers as well as decimal numbers.,http://bit.ly/2C2PpQk,3,,,,,
1761,Marathi,8,Maths,घन आणि घनमूळ (Cubes and Cube Roots),https://www.youtube.com/watch?v=vTQ-hiPVi14&feature=push-u-sub&attr_tag=bcdzMEihN-s8H_t_-6,"This video covers the topics of cubes of whole numbers, perfect cubes, cube roots, and how to find the cube root of a perfect cube. It also tells us about the specialty of the Taxi number.",https://bit.ly/2pUPvRv,3,,,,,
1762,Marathi,8,Maths,बहुपदी (Polynomials) - Class 8 Maths - Marathi,https://www.youtube.com/watch?v=tdp4yXjWArs&feature=push-u-sub&attr_tag=tvn6FPmG_gb8-CGV-6,"In this video, you will learn what Polynomials are, their types, as well as the degree of a polynomial.", http://bit.ly/2P48sMj,3,,,,,
1763,Marathi,8,Maths,बहुपादींचा भागाकार भाग १(Division of Polynomials) - Class 8 Maths - Marathi,https://www.youtube.com/watch?v=HlxOpYX6Azo,"In this video you will learn how to divide a polynomial with another, with a few solved examples.",http://bit.ly/2KxCrvt,0,,,,,
1764,Marathi,8,Maths,घातांक (Exponents) - Class 8 Maths - Marathi,https://youtu.be/WPQgJYa4xXE,"In this video, you will learn what Exponents and laws of exponents. You will also learn how to use these laws on Fractional exponents",https://drive.google.com/open?id=1rxNsGkvWETljishjzAtjDQL9_4n5ygaD,,,,,,
1765,Marathi,8,Maths,एकचल समीकरणे (Equations in One Variable) - Class 8 Maths - Marathi,https://www.youtube.com/watch?v=ZrG6v5syosM&t=15s,"In this video, we get to learn how to identify equations in one variable and how to solve the equation. We have also discussed examples where these equations can be used.",https://drive.google.com/open?id=1AapJwHYlXuipbQeCR6VwTXaYhde7n4bn,,,,,,
1766,,,,,,,,,,,,,
1767,,,,,,,,,,,,,
1768,,,,,,,,,,,,,
1769,,,,,,,,,,,,,
1770,,,,,,,,,,,,,
1771,,,,,,,,,,,,,
1772,,,,,,,,,,,,,
1773,,,,,,,,,,,,,
1774,,,,,,,,,,,,,
1775,,,,,,,,,,,,,
1776,,,,,,,,,,,,,
1777,,,,,,,,,,,,,
1778,,,,,,,,,,,,,
1779,,,,,,,,,,,,,
1780,,,,,,,,,,,,,
1781,,,,,,,,,,,,,
1782,,,,,,,,,,,,,
1783,,,,,,,,,,,,,
1784,,,,,,,,,,,,,
1785,,,,,,,,,,,,,
1786,,,,,,,,,,,,,
1787,,,,,,,,,,,,,
1788,,,,,,,,,,,,,
1789,,,,,,,,,,,,,
1790,,,,,,,,,,,,,
1791,,,,,,,,,,,,,
1792,,,,,,,,,,,,,
1793,,,,,,,,,,,,,
1794,,,,,,,,,,,,,
1795,,,,,,,,,,,,,
1796,,,,,,,,,,,,,
1797,,,,,,,,,,,,,
1798,,,,,,,,,,,,,
1799,,,,,,,,,,,,,
1800,,,,,,,,,,,,,
1801,,,,,,,,,,,,,
1802,,,,,,,,,,,,,
1803,,,,,,,,,,,,,
1804,,,,,,,,,,,,,
1805,,,,,,,,,,,,,
1806,,,,,,,,,,,,,
1807,,,,,,,,,,,,,
1808,,,,,,,,,,,,,
1809,,,,,,,,,,,,,
1810,,,,,,,,,,,,,
1811,,,,,,,,,,,,,
1812,,,,,,,,,,,,,
1813,,,,,,,,,,,,,
1814,,,,,,,,,,,,,
1815,,,,,,,,,,,,,
1816,,,,,,,,,,,,,
1817,,,,,,,,,,,,,
1818,,,,,,,,,,,,,
1819,,,,,,,,,,,,,
1820,,,,,,,,,,,,,
1821,,,,,,,,,,,,,
1822,,,,,,,,,,,,,
1823,,,,,,,,,,,,,
1824,,,,,,,,,,,,,
1825,,,,,,,,,,,,,
1826,,,,,,,,,,,,,
1827,,,,,,,,,,,,,
1828,,,,,,,,,,,,,
1829,,,,,,,,,,,,,
1830,,,,,,,,,,,,,
1831,,,,,,,,,,,,,
1832,,,,,,,,,,,,,
1833,,,,,,,,,,,,,
1834,,,,,,,,,,,,,
1835,,,,,,,,,,,,,
1836,,,,,,,,,,,,,
1837,,,,,,,,,,,,,
1838,,,,,,,,,,,,,
1839,,,,,,,,,,,,,
1840,,,,,,,,,,,,,
1841,,,,,,,,,,,,,
1842,,,,,,,,,,,,,
1843,,,,,,,,,,,,,
1844,,,,,,,,,,,,,
1845,,,,,,,,,,,,,
1846,,,,,,,,,,,,,
1847,,,,,,,,,,,,,
1848,,,,,,,,,,,,,
1849,,,,,,,,,,,,,
1850,,,,,,,,,,,,,
1851,,,,,,,,,,,,,
1852,,,,,,,,,,,,,
1853,,,,,,,,,,,,,
1854,,,,,,,,,,,,,
1855,,,,,,,,,,,,,
1856,,,,,,,,,,,,,
1857,,,,,,,,,,,,,
1858,,,,,,,,,,,,,
1859,,,,,,,,,,,,,
1860,Marathi,8,Science,विद्युत्प्रवाह (Electricity) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=ag3fU2_ZTso&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM&index=18,"In this video, you will learn about the function of electric current and types of electrolysis as well as the concepts of magnetic field of flux and electromagnetic induction.", http://bit.ly/2BxMIVF,0,Part 1,,,,
1861,,,,,,,,,,,,,
1862,,,,,,,,,,,,,
1863,,,,,,,,,,,,,
1864,Marathi,8,Science,प्रकाशाचे परावर्तन(Reflection of Light) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=qm73I-oCLLk&index=1&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video introduces reflection of light and explains it's laws. Properties of image, and types of reflection are explained. Interesting phenomenon like multiple reflections, infinite images etc. are taken up. The video ends with the explanation of an important product based on the principles of reflection: Periscope.",http://bit.ly/2mkmHyd,3,,,,,
1865,Marathi,8,Science,तारे व आपली सूर्यमाला(Stars and our Solar System) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=Z4wEWsbLwO0&index=2&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video takes you through a tour of the various planets, constellations and other celestial bodies like asteroids, meteors, comets etc. Artificial satellites are discussed and the work done by Indian Space Research Organization (ISRO) is explained. Lunar cycle is also discussed. It is an interesting video to watch and a visual delight.",http://bit.ly/2mEH5NY,3,,,,,
1866,Marathi,8,Science,चुंबकत्व (Magnetism) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=gvHxXPmT4go&index=3&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video introduces magnetism. Concepts like types of magnets, poles, magnetic force etc. are introduced. Further, the uses of magnetism are explained.",http://bit.ly/2n23s0D,3,,,,,
